id_producto,tipo_movimiento,cantidad,motivo,usuario
558,SALIDA,1000,Retirada masiva inventario,admin
559,SALIDA,1000,Retirada masiva inventario,admin
560,SALIDA,1000,Retirada masiva inventario,admin
561,SALIDA,1000,Retirada masiva inventario,admin
562,SALIDA,1000,Retirada masiva inventario,admin
563,SALIDA,1000,Retirada masiva inventario,admin
564,SALIDA,1000,Retirada masiva inventario,admin
565,SALIDA,1000,Retirada masiva inventario,admin
566,SALIDA,1000,Retirada masiva inventario,admin
567,SALIDA,1000,Retirada masiva inventario,admin
568,SALIDA,1000,Retirada masiva inventario,admin
569,SALIDA,1000,Retirada masiva inventario,admin
570,SALIDA,1000,Retirada masiva inventario,admin
571,SALIDA,1000,Retirada masiva inventario,admin
572,SALIDA,1000,Retirada masiva inventario,admin
573,SALIDA,1000,Retirada masiva inventario,admin
574,SALIDA,1000,Retirada masiva inventario,admin
575,SALIDA,1000,Retirada masiva inventario,admin
576,SALIDA,1000,Retirada masiva inventario,admin
577,SALIDA,1000,Retirada masiva inventario,admin
578,SALIDA,1000,Retirada masiva inventario,admin
579,SALIDA,1000,Retirada masiva inventario,admin
580,SALIDA,1000,Retirada masiva inventario,admin
581,SALIDA,1000,Retirada masiva inventario,admin
582,SALIDA,1000,Retirada masiva inventario,admin
583,SALIDA,1000,Retirada masiva inventario,admin
584,SALIDA,1000,Retirada masiva inventario,admin
585,SALIDA,1000,Retirada masiva inventario,admin
586,SALIDA,1000,Retirada masiva inventario,admin
587,SALIDA,1000,Retirada masiva inventario,admin
588,SALIDA,1000,Retirada masiva inventario,admin
589,SALIDA,1000,Retirada masiva inventario,admin
590,SALIDA,1000,Retirada masiva inventario,admin
591,SALIDA,1000,Retirada masiva inventario,admin
592,SALIDA,1000,Retirada masiva inventario,admin
593,SALIDA,1000,Retirada masiva inventario,admin
594,SALIDA,1000,Retirada masiva inventario,admin
595,SALIDA,1000,Retirada masiva inventario,admin
596,SALIDA,1000,Retirada masiva inventario,admin
597,SALIDA,1000,Retirada masiva inventario,admin
598,SALIDA,1000,Retirada masiva inventario,admin
599,SALIDA,1000,Retirada masiva inventario,admin
600,SALIDA,1000,Retirada masiva inventario,admin
601,SALIDA,1000,Retirada masiva inventario,admin
602,SALIDA,1000,Retirada masiva inventario,admin
603,SALIDA,1000,Retirada masiva inventario,admin
604,SALIDA,1000,Retirada masiva inventario,admin
605,SALIDA,1000,Retirada masiva inventario,admin
606,SALIDA,1000,Retirada masiva inventario,admin
607,SALIDA,1000,Retirada masiva inventario,admin
608,SALIDA,1000,Retirada masiva inventario,admin
609,SALIDA,1000,Retirada masiva inventario,admin
610,SALIDA,1000,Retirada masiva inventario,admin
611,SALIDA,1000,Retirada masiva inventario,admin
612,SALIDA,1000,Retirada masiva inventario,admin
613,SALIDA,1000,Retirada masiva inventario,admin
614,SALIDA,1000,Retirada masiva inventario,admin
615,SALIDA,1000,Retirada masiva inventario,admin
616,SALIDA,1000,Retirada masiva inventario,admin
617,SALIDA,1000,Retirada masiva inventario,admin
618,SALIDA,1000,Retirada masiva inventario,admin
619,SALIDA,1000,Retirada masiva inventario,admin
620,SALIDA,1000,Retirada masiva inventario,admin
621,SALIDA,1000,Retirada masiva inventario,admin
622,SALIDA,1000,Retirada masiva inventario,admin
623,SALIDA,1000,Retirada masiva inventario,admin
624,SALIDA,1000,Retirada masiva inventario,admin
625,SALIDA,1000,Retirada masiva inventario,admin
626,SALIDA,1000,Retirada masiva inventario,admin
627,SALIDA,1000,Retirada masiva inventario,admin
628,SALIDA,1000,Retirada masiva inventario,admin
629,SALIDA,1000,Retirada masiva inventario,admin
630,SALIDA,1000,Retirada masiva inventario,admin
631,SALIDA,1000,Retirada masiva inventario,admin
632,SALIDA,1000,Retirada masiva inventario,admin
633,SALIDA,1000,Retirada masiva inventario,admin
634,SALIDA,1000,Retirada masiva inventario,admin
635,SALIDA,1000,Retirada masiva inventario,admin
636,SALIDA,1000,Retirada masiva inventario,admin
637,SALIDA,1000,Retirada masiva inventario,admin
638,SALIDA,1000,Retirada masiva inventario,admin
639,SALIDA,1000,Retirada masiva inventario,admin
640,SALIDA,1000,Retirada masiva inventario,admin
641,SALIDA,1000,Retirada masiva inventario,admin
642,SALIDA,1000,Retirada masiva inventario,admin
643,SALIDA,1000,Retirada masiva inventario,admin
644,SALIDA,1000,Retirada masiva inventario,admin
645,SALIDA,1000,Retirada masiva inventario,admin
646,SALIDA,1000,Retirada masiva inventario,admin
647,SALIDA,1000,Retirada masiva inventario,admin
648,SALIDA,1000,Retirada masiva inventario,admin
649,SALIDA,1000,Retirada masiva inventario,admin
650,SALIDA,1000,Retirada masiva inventario,admin
651,SALIDA,1000,Retirada masiva inventario,admin
652,SALIDA,1000,Retirada masiva inventario,admin
653,SALIDA,1000,Retirada masiva inventario,admin
654,SALIDA,1000,Retirada masiva inventario,admin
655,SALIDA,1000,Retirada masiva inventario,admin
656,SALIDA,1000,Retirada masiva inventario,admin
657,SALIDA,1000,Retirada masiva inventario,admin
658,SALIDA,1000,Retirada masiva inventario,admin
659,SALIDA,1000,Retirada masiva inventario,admin
660,SALIDA,1000,Retirada masiva inventario,admin
661,SALIDA,1000,Retirada masiva inventario,admin
662,SALIDA,1000,Retirada masiva inventario,admin
663,SALIDA,1000,Retirada masiva inventario,admin
664,SALIDA,1000,Retirada masiva inventario,admin
665,SALIDA,1000,Retirada masiva inventario,admin
666,SALIDA,1000,Retirada masiva inventario,admin
667,SALIDA,1000,Retirada masiva inventario,admin
668,SALIDA,1000,Retirada masiva inventario,admin
669,SALIDA,1000,Retirada masiva inventario,admin
670,SALIDA,1000,Retirada masiva inventario,admin
671,SALIDA,1000,Retirada masiva inventario,admin
672,SALIDA,1000,Retirada masiva inventario,admin
673,SALIDA,1000,Retirada masiva inventario,admin
674,SALIDA,1000,Retirada masiva inventario,admin
675,SALIDA,1000,Retirada masiva inventario,admin
676,SALIDA,1000,Retirada masiva inventario,admin
677,SALIDA,1000,Retirada masiva inventario,admin
678,SALIDA,1000,Retirada masiva inventario,admin
679,SALIDA,1000,Retirada masiva inventario,admin
680,SALIDA,1000,Retirada masiva inventario,admin
681,SALIDA,1000,Retirada masiva inventario,admin
682,SALIDA,1000,Retirada masiva inventario,admin
683,SALIDA,1000,Retirada masiva inventario,admin
684,SALIDA,1000,Retirada masiva inventario,admin
685,SALIDA,1000,Retirada masiva inventario,admin
686,SALIDA,1000,Retirada masiva inventario,admin
687,SALIDA,1000,Retirada masiva inventario,admin
688,SALIDA,1000,Retirada masiva inventario,admin
689,SALIDA,1000,Retirada masiva inventario,admin
690,SALIDA,1000,Retirada masiva inventario,admin
691,SALIDA,1000,Retirada masiva inventario,admin
692,SALIDA,1000,Retirada masiva inventario,admin
693,SALIDA,1000,Retirada masiva inventario,admin
694,SALIDA,1000,Retirada masiva inventario,admin
695,SALIDA,1000,Retirada masiva inventario,admin
696,SALIDA,1000,Retirada masiva inventario,admin
697,SALIDA,1000,Retirada masiva inventario,admin
698,SALIDA,1000,Retirada masiva inventario,admin
699,SALIDA,1000,Retirada masiva inventario,admin
700,SALIDA,1000,Retirada masiva inventario,admin
701,SALIDA,1000,Retirada masiva inventario,admin
702,SALIDA,1000,Retirada masiva inventario,admin
703,SALIDA,1000,Retirada masiva inventario,admin
704,SALIDA,1000,Retirada masiva inventario,admin
705,SALIDA,1000,Retirada masiva inventario,admin
706,SALIDA,1000,Retirada masiva inventario,admin
707,SALIDA,1000,Retirada masiva inventario,admin
708,SALIDA,1000,Retirada masiva inventario,admin
709,SALIDA,1000,Retirada masiva inventario,admin
710,SALIDA,1000,Retirada masiva inventario,admin
711,SALIDA,1000,Retirada masiva inventario,admin
712,SALIDA,1000,Retirada masiva inventario,admin
713,SALIDA,1000,Retirada masiva inventario,admin
714,SALIDA,1000,Retirada masiva inventario,admin
715,SALIDA,1000,Retirada masiva inventario,admin
716,SALIDA,1000,Retirada masiva inventario,admin
717,SALIDA,1000,Retirada masiva inventario,admin
718,SALIDA,1000,Retirada masiva inventario,admin
719,SALIDA,1000,Retirada masiva inventario,admin
720,SALIDA,1000,Retirada masiva inventario,admin
721,SALIDA,1000,Retirada masiva inventario,admin
722,SALIDA,1000,Retirada masiva inventario,admin
723,SALIDA,1000,Retirada masiva inventario,admin
724,SALIDA,1000,Retirada masiva inventario,admin
725,SALIDA,1000,Retirada masiva inventario,admin
726,SALIDA,1000,Retirada masiva inventario,admin
727,SALIDA,1000,Retirada masiva inventario,admin
728,SALIDA,1000,Retirada masiva inventario,admin
729,SALIDA,1000,Retirada masiva inventario,admin
730,SALIDA,1000,Retirada masiva inventario,admin
731,SALIDA,1000,Retirada masiva inventario,admin
732,SALIDA,1000,Retirada masiva inventario,admin
733,SALIDA,1000,Retirada masiva inventario,admin
734,SALIDA,1000,Retirada masiva inventario,admin
735,SALIDA,1000,Retirada masiva inventario,admin
736,SALIDA,1000,Retirada masiva inventario,admin
737,SALIDA,1000,Retirada masiva inventario,admin
738,SALIDA,1000,Retirada masiva inventario,admin
739,SALIDA,1000,Retirada masiva inventario,admin
740,SALIDA,1000,Retirada masiva inventario,admin
741,SALIDA,1000,Retirada masiva inventario,admin
742,SALIDA,1000,Retirada masiva inventario,admin
743,SALIDA,1000,Retirada masiva inventario,admin
744,SALIDA,1000,Retirada masiva inventario,admin
745,SALIDA,1000,Retirada masiva inventario,admin
746,SALIDA,1000,Retirada masiva inventario,admin
747,SALIDA,1000,Retirada masiva inventario,admin
748,SALIDA,1000,Retirada masiva inventario,admin
749,SALIDA,1000,Retirada masiva inventario,admin
750,SALIDA,1000,Retirada masiva inventario,admin
751,SALIDA,1000,Retirada masiva inventario,admin
752,SALIDA,1000,Retirada masiva inventario,admin
753,SALIDA,1000,Retirada masiva inventario,admin
754,SALIDA,1000,Retirada masiva inventario,admin
755,SALIDA,1000,Retirada masiva inventario,admin
756,SALIDA,1000,Retirada masiva inventario,admin
757,SALIDA,1000,Retirada masiva inventario,admin
758,SALIDA,1000,Retirada masiva inventario,admin
759,SALIDA,1000,Retirada masiva inventario,admin
760,SALIDA,1000,Retirada masiva inventario,admin
761,SALIDA,1000,Retirada masiva inventario,admin
762,SALIDA,1000,Retirada masiva inventario,admin
763,SALIDA,1000,Retirada masiva inventario,admin
764,SALIDA,1000,Retirada masiva inventario,admin
765,SALIDA,1000,Retirada masiva inventario,admin
766,SALIDA,1000,Retirada masiva inventario,admin
767,SALIDA,1000,Retirada masiva inventario,admin
768,SALIDA,1000,Retirada masiva inventario,admin
769,SALIDA,1000,Retirada masiva inventario,admin
770,SALIDA,1000,Retirada masiva inventario,admin
771,SALIDA,1000,Retirada masiva inventario,admin
772,SALIDA,1000,Retirada masiva inventario,admin
773,SALIDA,1000,Retirada masiva inventario,admin
774,SALIDA,1000,Retirada masiva inventario,admin
775,SALIDA,1000,Retirada masiva inventario,admin
776,SALIDA,1000,Retirada masiva inventario,admin
777,SALIDA,1000,Retirada masiva inventario,admin
778,SALIDA,1000,Retirada masiva inventario,admin
779,SALIDA,1000,Retirada masiva inventario,admin
780,SALIDA,1000,Retirada masiva inventario,admin
781,SALIDA,1000,Retirada masiva inventario,admin
782,SALIDA,1000,Retirada masiva inventario,admin
783,SALIDA,1000,Retirada masiva inventario,admin
784,SALIDA,1000,Retirada masiva inventario,admin
785,SALIDA,1000,Retirada masiva inventario,admin
786,SALIDA,1000,Retirada masiva inventario,admin
787,SALIDA,1000,Retirada masiva inventario,admin
788,SALIDA,1000,Retirada masiva inventario,admin
789,SALIDA,1000,Retirada masiva inventario,admin
790,SALIDA,1000,Retirada masiva inventario,admin
791,SALIDA,1000,Retirada masiva inventario,admin
792,SALIDA,1000,Retirada masiva inventario,admin
793,SALIDA,1000,Retirada masiva inventario,admin
794,SALIDA,1000,Retirada masiva inventario,admin
795,SALIDA,1000,Retirada masiva inventario,admin
796,SALIDA,1000,Retirada masiva inventario,admin
797,SALIDA,1000,Retirada masiva inventario,admin
798,SALIDA,1000,Retirada masiva inventario,admin
799,SALIDA,1000,Retirada masiva inventario,admin
800,SALIDA,1000,Retirada masiva inventario,admin
801,SALIDA,1000,Retirada masiva inventario,admin
802,SALIDA,1000,Retirada masiva inventario,admin
803,SALIDA,1000,Retirada masiva inventario,admin
804,SALIDA,1000,Retirada masiva inventario,admin
805,SALIDA,1000,Retirada masiva inventario,admin
806,SALIDA,1000,Retirada masiva inventario,admin
807,SALIDA,1000,Retirada masiva inventario,admin
808,SALIDA,1000,Retirada masiva inventario,admin
809,SALIDA,1000,Retirada masiva inventario,admin
810,SALIDA,1000,Retirada masiva inventario,admin
811,SALIDA,1000,Retirada masiva inventario,admin
812,SALIDA,1000,Retirada masiva inventario,admin
813,SALIDA,1000,Retirada masiva inventario,admin
814,SALIDA,1000,Retirada masiva inventario,admin
815,SALIDA,1000,Retirada masiva inventario,admin
816,SALIDA,1000,Retirada masiva inventario,admin
817,SALIDA,1000,Retirada masiva inventario,admin
818,SALIDA,1000,Retirada masiva inventario,admin
819,SALIDA,1000,Retirada masiva inventario,admin
820,SALIDA,1000,Retirada masiva inventario,admin
821,SALIDA,1000,Retirada masiva inventario,admin
822,SALIDA,1000,Retirada masiva inventario,admin
823,SALIDA,1000,Retirada masiva inventario,admin
824,SALIDA,1000,Retirada masiva inventario,admin
825,SALIDA,1000,Retirada masiva inventario,admin
826,SALIDA,1000,Retirada masiva inventario,admin
827,SALIDA,1000,Retirada masiva inventario,admin
828,SALIDA,1000,Retirada masiva inventario,admin
829,SALIDA,1000,Retirada masiva inventario,admin
830,SALIDA,1000,Retirada masiva inventario,admin
831,SALIDA,1000,Retirada masiva inventario,admin
832,SALIDA,1000,Retirada masiva inventario,admin
833,SALIDA,1000,Retirada masiva inventario,admin
834,SALIDA,1000,Retirada masiva inventario,admin
835,SALIDA,1000,Retirada masiva inventario,admin
836,SALIDA,1000,Retirada masiva inventario,admin
837,SALIDA,1000,Retirada masiva inventario,admin
838,SALIDA,1000,Retirada masiva inventario,admin
839,SALIDA,1000,Retirada masiva inventario,admin
840,SALIDA,1000,Retirada masiva inventario,admin
841,SALIDA,1000,Retirada masiva inventario,admin
842,SALIDA,1000,Retirada masiva inventario,admin
843,SALIDA,1000,Retirada masiva inventario,admin
844,SALIDA,1000,Retirada masiva inventario,admin
845,SALIDA,1000,Retirada masiva inventario,admin
846,SALIDA,1000,Retirada masiva inventario,admin
847,SALIDA,1000,Retirada masiva inventario,admin
848,SALIDA,1000,Retirada masiva inventario,admin
849,SALIDA,1000,Retirada masiva inventario,admin
850,SALIDA,1000,Retirada masiva inventario,admin
851,SALIDA,1000,Retirada masiva inventario,admin
852,SALIDA,1000,Retirada masiva inventario,admin
853,SALIDA,1000,Retirada masiva inventario,admin
854,SALIDA,1000,Retirada masiva inventario,admin
855,SALIDA,1000,Retirada masiva inventario,admin
856,SALIDA,1000,Retirada masiva inventario,admin
857,SALIDA,1000,Retirada masiva inventario,admin
858,SALIDA,1000,Retirada masiva inventario,admin
859,SALIDA,1000,Retirada masiva inventario,admin
860,SALIDA,1000,Retirada masiva inventario,admin
861,SALIDA,1000,Retirada masiva inventario,admin
862,SALIDA,1000,Retirada masiva inventario,admin
863,SALIDA,1000,Retirada masiva inventario,admin
864,SALIDA,1000,Retirada masiva inventario,admin
865,SALIDA,1000,Retirada masiva inventario,admin
866,SALIDA,1000,Retirada masiva inventario,admin
867,SALIDA,1000,Retirada masiva inventario,admin
868,SALIDA,1000,Retirada masiva inventario,admin
869,SALIDA,1000,Retirada masiva inventario,admin
870,SALIDA,1000,Retirada masiva inventario,admin
871,SALIDA,1000,Retirada masiva inventario,admin
872,SALIDA,1000,Retirada masiva inventario,admin
873,SALIDA,1000,Retirada masiva inventario,admin
874,SALIDA,1000,Retirada masiva inventario,admin
875,SALIDA,1000,Retirada masiva inventario,admin
876,SALIDA,1000,Retirada masiva inventario,admin
877,SALIDA,1000,Retirada masiva inventario,admin
878,SALIDA,1000,Retirada masiva inventario,admin
879,SALIDA,1000,Retirada masiva inventario,admin
880,SALIDA,1000,Retirada masiva inventario,admin
881,SALIDA,1000,Retirada masiva inventario,admin
882,SALIDA,1000,Retirada masiva inventario,admin
883,SALIDA,1000,Retirada masiva inventario,admin
884,SALIDA,1000,Retirada masiva inventario,admin
885,SALIDA,1000,Retirada masiva inventario,admin
886,SALIDA,1000,Retirada masiva inventario,admin
887,SALIDA,1000,Retirada masiva inventario,admin
888,SALIDA,1000,Retirada masiva inventario,admin
889,SALIDA,1000,Retirada masiva inventario,admin
890,SALIDA,1000,Retirada masiva inventario,admin
891,SALIDA,1000,Retirada masiva inventario,admin
892,SALIDA,1000,Retirada masiva inventario,admin
893,SALIDA,1000,Retirada masiva inventario,admin
894,SALIDA,1000,Retirada masiva inventario,admin
895,SALIDA,1000,Retirada masiva inventario,admin
896,SALIDA,1000,Retirada masiva inventario,admin
897,SALIDA,1000,Retirada masiva inventario,admin
898,SALIDA,1000,Retirada masiva inventario,admin
899,SALIDA,1000,Retirada masiva inventario,admin
900,SALIDA,1000,Retirada masiva inventario,admin
901,SALIDA,1000,Retirada masiva inventario,admin
902,SALIDA,1000,Retirada masiva inventario,admin
903,SALIDA,1000,Retirada masiva inventario,admin
904,SALIDA,1000,Retirada masiva inventario,admin
905,SALIDA,1000,Retirada masiva inventario,admin
906,SALIDA,1000,Retirada masiva inventario,admin
907,SALIDA,1000,Retirada masiva inventario,admin
908,SALIDA,1000,Retirada masiva inventario,admin
909,SALIDA,1000,Retirada masiva inventario,admin
910,SALIDA,1000,Retirada masiva inventario,admin
911,SALIDA,1000,Retirada masiva inventario,admin
912,SALIDA,1000,Retirada masiva inventario,admin
913,SALIDA,1000,Retirada masiva inventario,admin
914,SALIDA,1000,Retirada masiva inventario,admin
915,SALIDA,1000,Retirada masiva inventario,admin
916,SALIDA,1000,Retirada masiva inventario,admin
917,SALIDA,1000,Retirada masiva inventario,admin
918,SALIDA,1000,Retirada masiva inventario,admin
919,SALIDA,1000,Retirada masiva inventario,admin
920,SALIDA,1000,Retirada masiva inventario,admin
921,SALIDA,1000,Retirada masiva inventario,admin
922,SALIDA,1000,Retirada masiva inventario,admin
923,SALIDA,1000,Retirada masiva inventario,admin
924,SALIDA,1000,Retirada masiva inventario,admin
925,SALIDA,1000,Retirada masiva inventario,admin
926,SALIDA,1000,Retirada masiva inventario,admin
927,SALIDA,1000,Retirada masiva inventario,admin
928,SALIDA,1000,Retirada masiva inventario,admin
929,SALIDA,1000,Retirada masiva inventario,admin
930,SALIDA,1000,Retirada masiva inventario,admin
931,SALIDA,1000,Retirada masiva inventario,admin
932,SALIDA,1000,Retirada masiva inventario,admin
933,SALIDA,1000,Retirada masiva inventario,admin
934,SALIDA,1000,Retirada masiva inventario,admin
935,SALIDA,1000,Retirada masiva inventario,admin
936,SALIDA,1000,Retirada masiva inventario,admin
937,SALIDA,1000,Retirada masiva inventario,admin
938,SALIDA,1000,Retirada masiva inventario,admin
939,SALIDA,1000,Retirada masiva inventario,admin
940,SALIDA,1000,Retirada masiva inventario,admin
941,SALIDA,1000,Retirada masiva inventario,admin
942,SALIDA,1000,Retirada masiva inventario,admin
943,SALIDA,1000,Retirada masiva inventario,admin
944,SALIDA,1000,Retirada masiva inventario,admin
945,SALIDA,1000,Retirada masiva inventario,admin
946,SALIDA,1000,Retirada masiva inventario,admin
947,SALIDA,1000,Retirada masiva inventario,admin
948,SALIDA,1000,Retirada masiva inventario,admin
949,SALIDA,1000,Retirada masiva inventario,admin
950,SALIDA,1000,Retirada masiva inventario,admin
951,SALIDA,1000,Retirada masiva inventario,admin
952,SALIDA,1000,Retirada masiva inventario,admin
953,SALIDA,1000,Retirada masiva inventario,admin
954,SALIDA,1000,Retirada masiva inventario,admin
955,SALIDA,1000,Retirada masiva inventario,admin
956,SALIDA,1000,Retirada masiva inventario,admin
957,SALIDA,1000,Retirada masiva inventario,admin
958,SALIDA,1000,Retirada masiva inventario,admin
959,SALIDA,1000,Retirada masiva inventario,admin
960,SALIDA,1000,Retirada masiva inventario,admin
961,SALIDA,1000,Retirada masiva inventario,admin
962,SALIDA,1000,Retirada masiva inventario,admin
963,SALIDA,1000,Retirada masiva inventario,admin
964,SALIDA,1000,Retirada masiva inventario,admin
965,SALIDA,1000,Retirada masiva inventario,admin
966,SALIDA,1000,Retirada masiva inventario,admin
967,SALIDA,1000,Retirada masiva inventario,admin
968,SALIDA,1000,Retirada masiva inventario,admin
969,SALIDA,1000,Retirada masiva inventario,admin
970,SALIDA,1000,Retirada masiva inventario,admin
971,SALIDA,1000,Retirada masiva inventario,admin
972,SALIDA,1000,Retirada masiva inventario,admin
973,SALIDA,1000,Retirada masiva inventario,admin
974,SALIDA,1000,Retirada masiva inventario,admin
975,SALIDA,1000,Retirada masiva inventario,admin
976,SALIDA,1000,Retirada masiva inventario,admin
977,SALIDA,1000,Retirada masiva inventario,admin
978,SALIDA,1000,Retirada masiva inventario,admin
979,SALIDA,1000,Retirada masiva inventario,admin
980,SALIDA,1000,Retirada masiva inventario,admin
981,SALIDA,1000,Retirada masiva inventario,admin
982,SALIDA,1000,Retirada masiva inventario,admin
983,SALIDA,1000,Retirada masiva inventario,admin
984,SALIDA,1000,Retirada masiva inventario,admin
985,SALIDA,1000,Retirada masiva inventario,admin
986,SALIDA,1000,Retirada masiva inventario,admin
987,SALIDA,1000,Retirada masiva inventario,admin
988,SALIDA,1000,Retirada masiva inventario,admin
989,SALIDA,1000,Retirada masiva inventario,admin
990,SALIDA,1000,Retirada masiva inventario,admin
991,SALIDA,1000,Retirada masiva inventario,admin
992,SALIDA,1000,Retirada masiva inventario,admin
993,SALIDA,1000,Retirada masiva inventario,admin
994,SALIDA,1000,Retirada masiva inventario,admin
995,SALIDA,1000,Retirada masiva inventario,admin
996,SALIDA,1000,Retirada masiva inventario,admin
997,SALIDA,1000,Retirada masiva inventario,admin
998,SALIDA,1000,Retirada masiva inventario,admin
999,SALIDA,1000,Retirada masiva inventario,admin
1000,SALIDA,1000,Retirada masiva inventario,admin
